id,name,dept,salary,tax
7989,Jones,2,798900,79890
7990,Jackson,0,799000,79900
7991,Miller,5,799100,79910
7992,Jones,2,799200,79920
7993,Wilson,3,799300,79930
7994,Jackson,1,799400,79940
7995,Harris,2,799500,79950
7996,Wilson,4,799600,79960
7997,Taylor,3,799700,79970
7998,White,2,799800,79980
7999,Martin,2,799900,79990
8000,Taylor,2,800000,80000
8001,Anderson,3,800100,80010
8002,Jones,5,800200,80020
8003,Moore,4,800300,80030
8004,,2,800400,80040
8005,,4,800500,80050
8006,Brown,3,800600,80060
8007,Martin,2,800700,80070
8008,Martin,2,800800,80080
8009,Wilson,5,800900,80090
8010,Williams,4,801000,80100
8011,Williams,3,801100,80110
8012,Anderson,2,801200,80120
8013,Moore,1,801300,80130
8014,Johnson,3,801400,80140
8015,Harris,1,801500,80150
8016,,3,801600,80160
8017,White,1,801700,80170
8018,Jackson,0,801800,80180
8019,Miller,2,801900,80190
8020,Smith,2,802000,80200
8021,Taylor,2,802100,80210
8022,Miller,5,802200,80220
8023,Thomas,0,802300,80230
8024,Smith,0,802400,80240
8025,,5,802500,80250
8026,Brown,2,802600,80260
8027,Wilson,4,802700,80270
8028,Thomas,3,802800,80280
8029,Taylor,3,802900,80290
8030,Miller,0,803000,80300
8031,Miller,0,803100,80310
8032,Miller,4,803200,80320
8033,Thomas,1,803300,80330
8034,Davis,1,803400,80340
8035,Harris,4,803500,80350
8036,Thompson,2,803600,80360
8037,White,5,803700,80370
8038,White,1,803800,80380
8039,Davis,1,803900,80390
8040,Smith,2,804000,80400
8041,Williams,2,804100,80410
8042,Smith,2,804200,80420
8043,Anderson,2,804300,80430
8044,Williams,2,804400,80440
8045,Smith,5,804500,80450
8046,Thomas,4,804600,80460
8047,Wilson,3,804700,80470
8048,Anderson,2,804800,80480
8049,Moore,4,804900,80490
8050,Johnson,1,805000,80500
8051,Wilson,3,805100,80510
8052,Thompson,3,805200,80520
8053,White,2,805300,80530
8054,Thompson,4,805400,80540
8055,Johnson,2,805500,80550
8056,Martin,3,805600,80560
8057,Taylor,1,805700,80570
8058,Jones,3,805800,80580
8059,Johnson,3,805900,80590
8060,Smith,1,806000,80600
8061,Anderson,4,806100,80610
8062,Garcia,1,806200,80620
8063,Brown,0,806300,80630
8064,,5,806400,80640
8065,White,2,806500,80650
8066,Williams,0,806600,80660
8067,Jackson,4,806700,80670
8068,Moore,4,806800,80680
8069,Thomas,4,806900,80690
8070,Davis,4,807000,80700
8071,Wilson,4,807100,80710
8072,Jones,2,807200,80720
8073,Harris,3,807300,80730
8074,Miller,4,807400,80740
8075,Davis,4,807500,80750
8076,Davis,5,807600,80760
8077,Johnson,3,807700,80770
8078,Miller,4,807800,80780
8079,Davis,2,807900,80790
8080,White,1,808000,80800
8081,Davis,1,808100,80810
8082,Johnson,4,808200,80820
8083,Taylor,4,808300,80830
8084,White,4,808400,80840
8085,Harris,1,808500,80850
8086,Davis,1,808600,80860
8087,Thompson,4,808700,80870
8088,Martin,4,808800,80880
8089,Thomas,4,808900,80890
8090,Moore,4,809000,80900
8091,Davis,1,809100,80910
8092,Martin,0,809200,80920
8093,Wilson,2,809300,80930
8094,Thomas,3,809400,80940
8095,Smith,2,809500,80950
8096,Thomas,3,809600,80960
8097,,3,809700,80970
8098,Martin,4,809800,80980
8099,Johnson,0,809900,80990
8100,Miller,0,810000,81000
8101,Jackson,1,810100,81010
8102,Miller,1,810200,81020
8103,Garcia,3,810300,81030
8104,Davis,2,810400,81040
8105,Moore,4,810500,81050
8106,Moore,0,810600,81060
8107,Martinez,3,810700,81070
8108,Harris,2,810800,81080
8109,Thomas,1,810900,81090
8110,Moore,1,811000,81100
8111,White,4,811100,81110
8112,Brown,1,811200,81120
8113,Garcia,1,811300,81130
8114,Martin,1,811400,81140
8115,Jackson,1,811500,81150
8116,Brown,4,811600,81160
8117,Anderson,5,811700,81170
8118,Williams,5,811800,81180
8119,Garcia,1,811900,81190
8120,Martin,5,812000,81200
8121,Wilson,0,812100,81210
8122,Smith,0,812200,81220
8123,Brown,2,812300,81230
8124,White,2,812400,81240
8125,Smith,4,812500,81250
8126,Martin,5,812600,81260
8127,Taylor,1,812700,81270
8128,Johnson,1,812800,81280
8129,Martin,4,812900,81290
8130,Garcia,1,813000,81300
8131,Johnson,1,813100,81310
8132,Moore,3,813200,81320
8133,Johnson,5,813300,81330
8134,Williams,0,813400,81340
8135,Martinez,1,813500,81350
8136,Garcia,3,813600,81360
8137,Davis,0,813700,81370
8138,Johnson,2,813800,81380
8139,Thompson,5,813900,81390
8140,Johnson,3,814000,81400
8141,Harris,3,814100,81410
8142,Davis,3,814200,81420
8143,Davis,0,814300,81430
8144,Williams,2,814400,81440
8145,Garcia,2,814500,81450
8146,Wilson,4,814600,81460
8147,Brown,1,814700,81470
8148,,2,814800,81480
8149,Thomas,0,814900,81490
8150,Martin,4,815000,81500
8151,Brown,1,815100,81510
8152,Thomas,1,815200,81520
8153,,2,815300,81530
8154,Smith,1,815400,81540
8155,Johnson,1,815500,81550
8156,Wilson,5,815600,81560
8157,Miller,4,815700,81570
8158,Garcia,1,815800,81580
8159,Davis,5,815900,81590
8160,Jones,3,816000,81600
8161,Garcia,5,816100,81610
8162,Davis,3,816200,81620
8163,Garcia,3,816300,81630
8164,Anderson,1,816400,81640
8165,Jones,2,816500,81650
8166,Jackson,1,816600,81660
8167,White,1,816700,81670
8168,Johnson,2,816800,81680
8169,Thompson,2,816900,81690
8170,Wilson,1,817000,81700
8171,Thompson,4,817100,81710
8172,Thompson,0,817200,81720
8173,Wilson,2,817300,81730
8174,Johnson,2,817400,81740
8175,Wilson,1,817500,81750
8176,Smith,2,817600,81760
8177,Miller,3,817700,81770
8178,Anderson,2,817800,81780
8179,Garcia,5,817900,81790
8180,Wilson,5,818000,81800
8181,Brown,1,818100,81810
8182,Brown,4,818200,81820
8183,Martin,3,818300,81830
8184,Miller,4,818400,81840
8185,White,3,818500,81850
8186,Miller,4,818600,81860
8187,Thomas,3,818700,81870
8188,Wilson,0,818800,81880
8189,Jones,1,818900,81890
8190,Garcia,4,819000,81900
8191,Miller,3,819100,81910
8192,Brown,4,819200,81920
8193,Miller,4,819300,81930
8194,Anderson,3,819400,81940
8195,Anderson,0,819500,81950
8196,Anderson,2,819600,81960
8197,Thompson,2,819700,81970
8198,Anderson,1,819800,81980
8199,Martinez,0,819900,81990
8200,Jones,4,820000,82000
8201,Moore,2,820100,82010
8202,Anderson,0,820200,82020
8203,Miller,5,820300,82030
8204,Jackson,1,820400,82040
8205,Miller,1,820500,82050
8206,Anderson,1,820600,82060
8207,Thomas,0,820700,82070
8208,Jackson,4,820800,82080
8209,Martin,2,820900,82090
8210,Thomas,1,821000,82100
8211,Smith,5,821100,82110
8212,Taylor,3,821200,82120
8213,Brown,4,821300,82130
8214,Jackson,5,821400,82140
8215,Anderson,4,821500,82150
8216,Harris,3,821600,82160
8217,Harris,4,821700,82170
8218,Jones,2,821800,82180
8219,Wilson,5,821900,82190
8220,Martinez,2,822000,82200
8221,Miller,3,822100,82210
8222,Moore,1,822200,82220
8223,Harris,0,822300,82230
8224,Garcia,1,822400,82240
8225,Davis,2,822500,82250
8226,Anderson,4,822600,82260
8227,Garcia,1,822700,82270
8228,Miller,1,822800,82280
8229,Jackson,2,822900,82290
8230,Johnson,5,823000,82300
8231,Brown,4,823100,82310
8232,Thompson,1,823200,82320
8233,Taylor,2,823300,82330
8234,Taylor,1,823400,82340
8235,Smith,4,823500,82350
8236,Thomas,3,823600,82360
8237,Johnson,4,823700,82370
8238,Anderson,4,823800,82380
8239,Garcia,4,823900,82390
8240,Smith,5,824000,82400
8241,Moore,2,824100,82410
8242,Moore,4,824200,82420
8243,Brown,2,824300,82430
8244,Thompson,2,824400,82440
8245,Williams,4,824500,82450
8246,Martin,4,824600,82460
8247,White,1,824700,82470
8248,Thompson,5,824800,82480
8249,Smith,4,824900,82490
8250,Thompson,2,825000,82500
8251,Jones,1,825100,82510
8252,Martin,3,825200,82520
8253,Smith,1,825300,82530
8254,Moore,0,825400,82540
8255,Miller,4,825500,82550
8256,Jones,2,825600,82560
8257,Brown,0,825700,82559
8258,Harris,1,825800,82580
8259,Thomas,0,825900,82590
8260,Anderson,1,826000,82600
8261,Jackson,2,826100,82610
8262,Jackson,1,826200,82620
8263,Martin,4,826300,82630
8264,Jones,1,826400,82640
8265,Anderson,2,826500,82650
8266,,4,826600,82660
8267,Jones,4,826700,82670
8268,Wilson,2,826800,82680
8269,Martinez,3,826900,82690
8270,Wilson,4,827000,82700
8271,White,3,827100,82710
8272,Martinez,1,827200,82720
8273,,1,827300,82730
8274,,2,827400,82740
8275,Miller,4,827500,82750
8276,White,0,827600,82760
8277,Anderson,0,827700,82770
8278,Jones,5,827800,82780
8279,Wilson,2,827900,82790
8280,Jones,1,828000,82800
8281,Williams,4,828100,82810
8282,Moore,0,828200,82820
8283,Johnson,1,828300,82830
8284,Taylor,4,828400,82840
8285,Smith,1,828500,82850
8286,Davis,3,828600,82860
8287,Johnson,2,828700,82870
8288,Thomas,3,828800,82880
8289,Thompson,5,828900,82890
8290,White,3,829000,82900
8291,White,0,829100,82910
8292,Smith,3,829200,82920
8293,Davis,3,829300,82930
8294,Garcia,2,829400,82940
8295,Martin,0,829500,82950
8296,Thomas,2,829600,82960
8297,Thompson,4,829700,82970
8298,Miller,2,829800,82980
8299,Jones,2,829900,82990
8300,Brown,1,830000,83000
8301,Martinez,1,830100,83010
8302,Thompson,1,830200,83020
8303,Garcia,3,830300,83030
8304,Moore,0,830400,83040
8305,Moore,5,830500,83050
8306,White,4,830600,83060
8307,Miller,2,830700,83070
8308,Wilson,5,830800,83080
8309,Miller,3,830900,83090
8310,Johnson,1,831000,83100
8311,,1,831100,83110
8312,Anderson,1,831200,83120
8313,Moore,3,831300,83130
8314,Harris,1,831400,83129
8315,Jackson,5,831500,83150
8316,Anderson,1,831600,83160
8317,Thompson,1,831700,83170
8318,Smith,4,831800,83180
8319,Williams,5,831900,83190
8320,Garcia,2,832000,83200
8321,Davis,0,832100,83210
8322,Anderson,5,832200,83220
8323,Harris,4,832300,83230
8324,Smith,1,832400,83240
8325,Jackson,3,832500,83250
8326,Jackson,1,832600,83260
8327,Jones,3,832700,83270
8328,Williams,1,832800,83280
8329,Taylor,4,832900,83290
8330,Davis,2,833000,83300
8331,Thomas,3,833100,83310
8332,Anderson,3,833200,83320
8333,Harris,3,833300,83330
8334,Davis,1,833400,83340
8335,Taylor,4,833500,83350
8336,Brown,2,833600,83360
8337,Smith,3,833700,83370
8338,Jackson,4,833800,83380
8339,Brown,1,833900,83390
8340,Davis,1,834000,83400
8341,Johnson,1,834100,83410
8342,Anderson,1,834200,83420
8343,Thomas,2,834300,83430
8344,Martin,2,834400,83440
8345,,4,834500,83450
8346,Thomas,1,834600,83460
8347,Johnson,4,834700,83470
8348,Garcia,4,834800,83480
8349,Smith,2,834900,83490
8350,Moore,4,835000,83500
8351,Jackson,3,835100,83510
8352,Wilson,0,835200,83520
8353,Smith,2,835300,83530
8354,Jackson,2,835400,83540
8355,Thomas,1,835500,83550
8356,Taylor,4,835600,83560
8357,Martin,3,835700,83570
8358,Garcia,4,835800,83580
8359,Jones,5,835900,83590
8360,Anderson,2,836000,83600
8361,Smith,2,836100,83610
8362,Garcia,4,836200,83620
8363,Thompson,2,836300,83630
8364,Miller,1,836400,83640
8365,Anderson,1,836500,83650
8366,Miller,2,836600,83660
8367,Martin,5,836700,83670
8368,Anderson,4,836800,83680
8369,Anderson,0,836900,83690
8370,Smith,4,837000,83700
8371,Martin,0,837100,83710
8372,Garcia,5,837200,83720
8373,Thomas,2,837300,83730
8374,Anderson,3,837400,83740
8375,Johnson,2,837500,83750
8376,Davis,0,837600,83760
8377,White,1,837700,83770
8378,Jones,3,837800,83780
8379,Davis,1,837900,83790
8380,Garcia,1,838000,83800
8381,Brown,0,838100,83810
8382,Wilson,1,838200,83820
8383,Garcia,5,838300,83830
8384,Anderson,1,838400,83840
8385,Brown,2,838500,83850
8386,Jackson,0,838600,83860
8387,Brown,0,838700,83870
8388,Miller,2,838800,83880
8389,Taylor,5,838900,83890
8390,Harris,1,839000,83900
8391,Taylor,1,839100,83910
8392,Harris,4,839200,83920
8393,Harris,2,839300,83930
8394,Thompson,4,839400,83940
8395,Davis,3,839500,83950
8396,Harris,3,839600,83960
8397,Miller,5,839700,83970
8398,Anderson,0,839800,83980
8399,Williams,3,839900,83990
8400,White,5,840000,84000
8401,Martin,2,840100,84010
8402,Thompson,0,840200,84020
8403,Martin,3,840300,84030
8404,Brown,2,840400,84040
8405,Martin,2,840500,84050
8406,Brown,3,840600,84060
8407,White,0,840700,84070
8408,Garcia,0,840800,84080
8409,Anderson,1,840900,84090
8410,Williams,1,841000,84100
8411,Johnson,4,841100,84110
8412,Martin,0,841200,84120
8413,,4,841300,84130
8414,Martin,1,841400,84140
8415,White,3,841500,84150
8416,Thomas,4,841600,84160
8417,White,4,841700,84170
8418,Jackson,0,841800,84180
8419,Wilson,2,841900,84190
8420,Garcia,2,842000,84200
8421,Williams,1,842100,84210
8422,Williams,4,842200,84220
8423,Thomas,3,842300,84230
8424,,2,842400,84240
8425,Jackson,4,842500,84250
8426,Anderson,1,842600,84260
8427,Martin,3,842700,84270
8428,Garcia,4,842800,84280
8429,Martin,1,842900,84290
8430,Garcia,0,843000,84300
8431,Anderson,4,843100,84310
8432,Anderson,4,843200,84320
8433,Jackson,4,843300,84330
8434,Thompson,3,843400,84340
8435,Garcia,2,843500,84350
8436,Martinez,3,843600,84360
8437,Thompson,0,843700,84370
8438,Taylor,0,843800,84380
8439,Martin,4,843900,84390
8440,Harris,2,844000,84400
8441,Thomas,2,844100,84410
8442,Williams,4,844200,84420
8443,Thompson,4,844300,84430
8444,Jones,0,844400,84440
8445,Thomas,4,844500,84450
8446,Davis,0,844600,84460
8447,Miller,2,844700,84470
8448,Moore,5,844800,84480
8449,Thompson,4,844900,84490
8450,Taylor,5,845000,84500
8451,Johnson,4,845100,84510
8452,Jones,1,845200,84520
8453,Williams,2,845300,84530
8454,Wilson,0,845400,84540
8455,Brown,2,845500,84550
8456,Anderson,2,845600,84560
8457,Smith,0,845700,84570
8458,Harris,0,845800,84580
8459,Wilson,2,845900,84590
8460,Davis,3,846000,84600
8461,Thompson,2,846100,84610
8462,Davis,1,846200,84620
8463,Johnson,5,846300,84630
8464,Miller,2,846400,84640
8465,Taylor,3,846500,84650
8466,Thompson,4,846600,84660
8467,Moore,2,846700,84670
8468,Jackson,3,846800,84680
8469,Smith,3,846900,84690
8470,,2,847000,84700
8471,Jackson,3,847100,84710
8472,Jones,1,847200,84709
8473,Brown,5,847300,84730
8474,Jackson,1,847400,84740
8475,Thomas,5,847500,84750
8476,Jones,3,847600,84760
8477,White,4,847700,84770
8478,Anderson,0,847800,84780
8479,Taylor,4,847900,84790
8480,Anderson,0,848000,84800
8481,Smith,3,848100,84810
8482,Thompson,4,848200,84820
8483,Harris,3,848300,84830
8484,Thomas,5,848400,84840
8485,Garcia,5,848500,84850
8486,Garcia,1,848600,84860
8487,Anderson,5,848700,84870
8488,Wilson,5,848800,84880
8489,,2,848900,84890
8490,Taylor,3,849000,84900
8491,Anderson,2,849100,84910
8492,Jackson,4,849200,84920
8493,Thomas,3,849300,84930
8494,Miller,0,849400,84940
8495,Moore,0,849500,84950
8496,Davis,5,849600,84960
8497,White,1,849700,84970
8498,Williams,3,849800,84980
8499,Thomas,1,849900,84990
8500,Brown,4,850000,85000
8501,Miller,2,850100,85010
8502,Anderson,0,850200,85020
8503,Wilson,0,850300,85030
8504,White,4,850400,85040
8505,Brown,5,850500,85050
8506,Johnson,2,850600,85060
8507,,3,850700,85070
8508,,0,850800,85080
8509,Davis,1,850900,85090
8510,Davis,1,851000,85100
8511,Martinez,5,851100,85110
8512,Thomas,1,851200,85120
8513,Thompson,0,851300,85130
8514,,4,851400,85140
8515,Johnson,4,851500,85150
8516,Taylor,2,851600,85160
8517,Moore,0,851700,85170
8518,Moore,2,851800,85180
8519,Johnson,1,851900,85190
8520,Johnson,3,852000,85200
8521,Brown,5,852100,85210
8522,Davis,4,852200,85220
8523,Jackson,0,852300,85230
8524,Moore,1,852400,85240
8525,Moore,1,852500,85250
8526,Taylor,3,852600,85260
8527,Wilson,3,852700,85270
8528,Harris,3,852800,85280
8529,Smith,1,852900,85290
8530,Martinez,2,853000,85300
8531,Johnson,4,853100,85310
8532,Garcia,2,853200,85320
8533,Thompson,4,853300,85330
8534,Thomas,3,853400,85340
8535,Miller,0,853500,85350
8536,Thomas,3,853600,85360
8537,Williams,1,853700,85370
8538,Jackson,1,853800,85380
8539,Wilson,0,853900,85390
8540,Davis,1,854000,85400
8541,Smith,4,854100,85410
8542,Martin,4,854200,85420
8543,Davis,0,854300,85430
8544,Taylor,0,854400,85440
8545,Brown,4,854500,85450
8546,Moore,3,854600,85460
8547,Harris,2,854700,85470
8548,Taylor,1,854800,85480
8549,Anderson,4,854900,85490
8550,Davis,2,855000,85500
8551,Brown,3,855100,85510
8552,Harris,1,855200,85520
8553,Wilson,4,855300,85530
8554,Thompson,2,855400,85540
8555,Jones,3,855500,85550
8556,Davis,4,855600,85560
8557,White,4,855700,85570
8558,Davis,4,855800,85580
8559,Smith,4,855900,85590
8560,Harris,3,856000,85600
8561,Jones,0,856100,85610
8562,Martin,1,856200,85620
8563,,0,856300,85630
8564,Thomas,1,856400,85640
8565,Anderson,4,856500,85650
8566,Anderson,4,856600,85660
8567,Johnson,3,856700,85670
8568,Williams,0,856800,85680
8569,Martin,4,856900,85690
8570,Garcia,1,857000,85700
8571,Wilson,2,857100,85710
8572,Wilson,1,857200,85720
8573,Jackson,4,857300,85730
8574,Wilson,4,857400,85740
8575,Johnson,2,857500,85750
8576,Garcia,1,857600,85760
8577,Jones,4,857700,85770
8578,Moore,2,857800,85780
8579,White,2,857900,85790
8580,Williams,3,858000,85800
8581,Smith,4,858100,85810
8582,Jones,4,858200,85820
8583,Jones,2,858300,85830
8584,Taylor,1,858400,85840
8585,Johnson,2,858500,85850
8586,Davis,4,858600,85860
8587,Thompson,2,858700,85870
8588,Williams,2,858800,85880
8589,Taylor,1,858900,85890
8590,Jackson,4,859000,85900
8591,Brown,2,859100,85910
8592,Thomas,0,859200,85920
8593,,3,859300,85930
8594,Smith,1,859400,85940
8595,,4,859500,85950
8596,Moore,4,859600,85960
8597,Moore,1,859700,85970
8598,Thomas,4,859800,85980
8599,Anderson,0,859900,85990
8600,Brown,2,860000,86000
8601,Garcia,3,860100,86010
8602,Johnson,4,860200,86020
8603,Martinez,5,860300,86030
8604,Martinez,3,860400,86040
8605,Jones,5,860500,86050
8606,Davis,4,860600,86060
8607,White,1,860700,86070
8608,Moore,3,860800,86080
8609,Johnson,5,860900,86090
8610,Smith,2,861000,86100
8611,Taylor,4,861100,86110
8612,,1,861200,86120
8613,White,2,861300,86130
8614,Miller,4,861400,86140
8615,Smith,4,861500,86150
8616,Moore,4,861600,86160
8617,Williams,2,861700,86170
8618,Jackson,4,861800,86180
8619,Anderson,4,861900,86190
8620,Jackson,3,862000,86200
8621,Wilson,4,862100,86210
8622,Taylor,2,862200,86220
8623,Harris,4,862300,86230
8624,Davis,3,862400,86240
8625,Brown,2,862500,86250
8626,Moore,5,862600,86260
8627,Harris,5,862700,86270
8628,Thomas,0,862800,86280
8629,Brown,2,862900,86290
8630,Jackson,5,863000,86300
8631,,4,863100,86310
8632,Johnson,3,863200,86320
8633,Harris,3,863300,86330
8634,Taylor,1,863400,86340
8635,Smith,2,863500,86350
8636,Smith,0,863600,86360
8637,Garcia,4,863700,86370
8638,Davis,2,863800,86380
8639,Wilson,0,863900,86390
8640,Martin,5,864000,86400
8641,Harris,2,864100,86410
8642,Thompson,4,864200,86420
8643,Johnson,3,864300,86430
8644,Anderson,3,864400,86440
8645,Jones,0,864500,86450
8646,Harris,2,864600,86460
8647,Taylor,1,864700,86470
8648,Brown,3,864800,86480
8649,Taylor,2,864900,86490
8650,Harris,1,865000,86500
8651,Jackson,1,865100,86510
8652,Garcia,2,865200,86520
8653,Thompson,3,865300,86530
8654,Johnson,1,865400,86540
8655,Davis,1,865500,86550
8656,Williams,2,865600,86560
8657,Moore,1,865700,86570
8658,Miller,2,865800,86580
8659,Jones,5,865900,86590
8660,Brown,5,866000,86600
8661,Davis,4,866100,86610
8662,Johnson,4,866200,86620
8663,Jackson,2,866300,86630
8664,Taylor,5,866400,86640
8665,Moore,3,866500,86650
8666,Anderson,4,866600,86660
8667,Moore,1,866700,86670
8668,Jones,1,866800,86680
8669,Johnson,3,866900,86690
8670,White,1,867000,86700
8671,Wilson,0,867100,86710
8672,Moore,0,867200,86720
8673,Smith,2,867300,86730
8674,Martin,3,867400,86740
8675,White,4,867500,86750
8676,Wilson,2,867600,86760
8677,Williams,2,867700,86770
8678,Wilson,4,867800,86780
8679,Williams,2,867900,86790
8680,Garcia,4,868000,86800
8681,Thompson,5,868100,86810
8682,Thompson,3,868200,86820
8683,Taylor,1,868300,86830
8684,Miller,2,868400,86840
8685,Taylor,3,868500,86850
8686,Martin,5,868600,86860
8687,Williams,5,868700,86870
8688,Jackson,4,868800,86880
8689,Smith,3,868900,86890
8690,Taylor,3,869000,86900
8691,Thompson,4,869100,86910
8692,Johnson,2,869200,86920
8693,Taylor,1,869300,86930
8694,Martin,2,869400,86940
8695,Thomas,2,869500,86950
8696,Martin,5,869600,86960
8697,Martinez,3,869700,86970
8698,Wilson,3,869800,86980
8699,Garcia,4,869900,86990
8700,Harris,4,870000,87000
8701,Anderson,1,870100,87010
8702,Johnson,2,870200,87020
8703,Johnson,1,870300,87030
8704,,4,870400,87040
8705,Davis,4,870500,87050
8706,Davis,4,870600,87060
8707,Taylor,0,870700,87070
8708,Wilson,5,870800,87080
8709,Jackson,3,870900,87079
8710,Miller,5,871000,87100
8711,Thompson,3,871100,87110
8712,Martinez,1,871200,87120
8713,Wilson,0,871300,87130
8714,Taylor,3,871400,87140
8715,White,3,871500,87150
8716,Moore,0,871600,87160
8717,Taylor,4,871700,87170
8718,Jackson,0,871800,87180
8719,Davis,1,871900,87190
8720,Martin,2,872000,87200
8721,Williams,1,872100,87210
8722,Davis,2,872200,87220
8723,Miller,3,872300,87230
8724,Thompson,5,872400,87240
8725,Jones,4,872500,87250
8726,Jackson,1,872600,87260
8727,Wilson,3,872700,87270
8728,Wilson,2,872800,87280
8729,Davis,2,872900,87290
8730,White,4,873000,87300
8731,Martin,1,873100,87310
8732,Williams,3,873200,87320
8733,Jones,2,873300,87330
8734,Taylor,1,873400,87340
8735,Thomas,3,873500,87350
8736,Thompson,2,873600,87360
8737,Miller,3,873700,87370
8738,Brown,5,873800,87380
8739,Martin,1,873900,87390
8740,Williams,0,874000,87400
8741,Williams,2,874100,87410
8742,Davis,4,874200,87420
8743,Harris,4,874300,87430
8744,Brown,1,874400,87440
8745,Davis,3,874500,87450
8746,Harris,3,874600,87460
8747,Garcia,4,874700,87470
8748,Thompson,1,874800,87480
8749,Garcia,3,874900,87490
8750,Johnson,3,875000,87500
8751,Jackson,3,875100,87510
8752,,2,875200,87520
8753,White,4,875300,87530
8754,White,4,875400,87540
8755,Johnson,1,875500,87550
8756,Jones,1,875600,87560
8757,,2,875700,87570
8758,Thomas,4,875800,87580
8759,Johnson,0,875900,87590
8760,Anderson,3,876000,87600
8761,Smith,1,876100,87610
8762,Miller,4,876200,87620
8763,Brown,3,876300,87630
8764,Thompson,3,876400,87640
8765,Martinez,4,876500,87650
8766,Martin,4,876600,87660
8767,Martin,5,876700,87670
8768,Anderson,5,876800,87680
8769,Brown,3,876900,87690
8770,Miller,4,877000,87700
8771,White,4,877100,87710
8772,White,5,877200,87720
8773,White,4,877300,87730
8774,Thomas,3,877400,87740
8775,Anderson,1,877500,87750
8776,,4,877600,87760
8777,Harris,4,877700,87770
8778,Johnson,1,877800,87780
8779,Wilson,0,877900,87790
8780,Smith,3,878000,87800
8781,Garcia,4,878100,87810
8782,Davis,5,878200,87820
8783,Wilson,4,878300,87830
8784,Anderson,1,878400,87840
8785,Miller,2,878500,87850
8786,Davis,5,878600,87860
8787,Thompson,4,878700,87870
8788,Taylor,1,878800,87880
8789,Thompson,3,878900,87890
8790,Thomas,4,879000,87900
8791,Johnson,5,879100,87910
8792,Harris,2,879200,87920
8793,Moore,3,879300,87930
8794,Anderson,4,879400,87940
8795,Garcia,3,879500,87950
8796,Martin,2,879600,87960
8797,Jackson,3,879700,87970
8798,Garcia,3,879800,87980
8799,Harris,4,879900,87990
8800,Taylor,2,880000,88000
8801,Miller,5,880100,88010
8802,Smith,3,880200,88020
8803,Williams,1,880300,88030
8804,White,5,880400,88040
8805,Jackson,3,880500,88050
8806,Miller,3,880600,88060
8807,Moore,3,880700,88070
8808,Anderson,3,880800,88080
8809,White,3,880900,88090
8810,Moore,3,881000,88100
8811,Garcia,0,881100,88110
8812,Williams,4,881200,88120
8813,Williams,4,881300,88130
8814,Brown,5,881400,88140
8815,Williams,1,881500,88150
8816,Thompson,4,881600,88160
8817,Taylor,3,881700,88170
8818,Thomas,3,881800,88180
8819,Thomas,5,881900,88190
8820,Harris,3,882000,88200
8821,Garcia,1,882100,88210
8822,Taylor,3,882200,88220
8823,Martinez,2,882300,88230
8824,Miller,3,882400,88240
8825,Brown,4,882500,88250
8826,Garcia,5,882600,88260
8827,Smith,5,882700,88270
8828,Williams,5,882800,88280
8829,Thompson,1,882900,88290
8830,Johnson,0,883000,88300
8831,Miller,4,883100,88310
8832,Johnson,1,883200,88320
8833,Smith,1,883300,88330
8834,Thompson,4,883400,88340
8835,Jones,5,883500,88350
8836,Smith,2,883600,88360
8837,Davis,5,883700,88370
8838,Anderson,1,883800,88380
8839,Harris,1,883900,88390
8840,Harris,1,884000,88400
8841,White,1,884100,88410
8842,Wilson,1,884200,88420
8843,Taylor,2,884300,88430
8844,Jackson,3,884400,88440
8845,Garcia,3,884500,88450
8846,Williams,4,884600,88460
8847,Wilson,1,884700,88470
8848,Martin,1,884800,88480
8849,,4,884900,88490
8850,White,4,885000,88500
8851,Johnson,2,885100,88510
8852,Brown,2,885200,88520
8853,Moore,2,885300,88530
8854,Thompson,2,885400,88540
8855,Garcia,5,885500,88550
8856,Johnson,1,885600,88560
8857,Garcia,5,885700,88570
8858,Moore,3,885800,88580
8859,Williams,0,885900,88590
8860,Taylor,2,886000,88600
8861,Thompson,1,886100,88610
8862,Harris,2,886200,88620
8863,Miller,2,886300,88630
8864,Johnson,2,886400,88640
8865,Smith,4,886500,88650
8866,Anderson,5,886600,88649
8867,Miller,4,886700,88670
8868,Williams,2,886800,88680
8869,Williams,3,886900,88690
8870,Thompson,1,887000,88700
8871,Smith,3,887100,88710
8872,Jackson,3,887200,88720
8873,Anderson,4,887300,88730
8874,Jackson,4,887400,88740
8875,Martin,1,887500,88750
8876,Anderson,2,887600,88760
8877,Jackson,1,887700,88770
8878,Davis,2,887800,88780
8879,Anderson,2,887900,88790
8880,Miller,1,888000,88800
8881,Taylor,1,888100,88810
8882,Johnson,1,888200,88820
8883,Taylor,4,888300,88830
8884,Martin,0,888400,88840
8885,Williams,2,888500,88850
8886,Jones,4,888600,88860
8887,Jones,0,888700,88870
8888,Garcia,3,888800,88880
8889,,0,888900,88890
8890,Jackson,1,889000,88900
8891,Harris,1,889100,88910
8892,Smith,2,889200,88920
8893,Miller,1,889300,88930
8894,Jones,0,889400,88940
8895,Thomas,5,889500,88950
8896,Anderson,2,889600,88960
8897,Martin,5,889700,88970
8898,White,4,889800,88980
8899,Martin,1,889900,88990
8900,Anderson,1,890000,89000
8901,Martin,3,890100,89010
8902,Thomas,0,890200,89020
8903,Moore,1,890300,89030
8904,Garcia,1,890400,89040
